Column1,publisheddate,news,Stock Name,symbol,Date,yusuf_bert,furkanU_bert,Sena_bert,furkanB,m_esit,before,now,after,majority_voted_sentiment
756,18.07.2023 21:51,meta make new version ai model available free charge microsoft,Microsoft,MSFT,18.07.2023,Positive,Positive,Neutral,Positive,Neutral,332.4700012,337.2000122,342.6600037,Positive
757,29.01.2023 13:00,bezos washington post show honeymoon tech mogul medium owner,Amazon,AMZN,29.01.2023,Negative,Negative,Neutral,Negative,Neutral,97.51999664,96.31999969,97.18000031,Negative
758,3.07.2023 10:27,tesla delivers record number car price cut lift sale,Tesla,TSLA,3.07.2023,Positive,Negative,Positive,Negative,Positive,241.0500031,250.2100067,256.2399902,Positive
759,24.06.2023 10:00,streaming roald dahl matilda musical best adaptation classic childrens book,Amazon,AMZN,24.06.2023,Positive,Positive,Neutral,Positive,Neutral,125.7799988,124.8300018,130.1499939,Positive
760,13.07.2023 01:02,u uk call gratitude kyiv zelenskiys nato complaint,Tesla,TSLA,12.07.2023,Negative,Positive,Neutral,Positive,Neutral,282.480011,276.5400085,274.4299927,Neutral
761,13.04.2023 09:00,sonos era review sparkling wifi hi fi raise bar spatial audio,Tesla,TSLA,13.04.2023,Positive,Positive,Neutral,Positive,Neutral,185.0599976,184.5099945,186.7899933,Positive
762,27.07.2023 18:26,brazil descendant african escaped slavery gain census recognition,Amazon,AMZN,27.07.2023,Positive,Positive,Neutral,Negative,Positive,129.9600067,130,128.8000031,Positive
763,2.02.2023 09:00,meps launch site eu official report shady lobbying big tech,Tesla,TSLA,2.02.2023,Negative,Negative,Neutral,Negative,Neutral,160.2700043,177.8999939,166.6600037,Negative
764,5.06.2023 15:00,best tv far,Apple,AAPL,5.06.2023,Positive,Positive,Neutral,Positive,Neutral,177.3000031,177.25,180.0899963,Positive
765,1.06.2023 18:00,deadloch review ripsnorting whodunnit pump new blood old trope,Amazon,AMZN,1.06.2023,Negative,Positive,Neutral,Negative,Neutral,115,120.1100006,121.6600037,Negative
766,2.07.2023 13:00,sriracha lover feel heat hot sauce shortage continues,Tesla,TSLA,2.07.2023,Negative,Negative,Neutral,Negative,Negative,241.0500031,250.2100067,256.2399902,Negative
767,8.02.2023 10:00,cost loving valentine day idea wont break bank,Amazon,AMZN,8.02.2023,Positive,Positive,Neutral,Negative,Neutral,105.1500015,112.9100037,103.3899994,Neutral
768,29.03.2023 19:43,amazonian love god mockery god say wakefield christian,Amazon,AMZN,29.03.2023,Negative,Negative,Neutral,Positive,Neutral,98.69999695,98.70999908,98.12999725,Negative
769,2.05.2023 13:00,one true love review sassy love triangle romcom slathered life lesson,Amazon,AMZN,2.05.2023,Positive,Positive,Neutral,Negative,Neutral,102.5699997,104.9800034,109.8199997,Neutral
770,4.07.2023 13:00,calendar girl review portrait senior dance troupe grooving florida,Amazon,AMZN,4.07.2023,Negative,Negative,Neutral,Positive,Neutral,129.1799927,129.0399933,127.9000015,Negative
771,4.04.2023 18:22,uk status cinematic powerhouse risk warns oscar winner david puttnam,Amazon,AMZN,4.04.2023,Negative,Negative,Neutral,Negative,Neutral,97.23999786,100.25,102,Negative
772,20.01.2023 17:56,google parent firm alphabet cut job worldwide,Google,GOOG,20.01.2023,Negative,Negative,Negative,Negative,Neutral,92.80000305,92.16000366,91.77999878,Negative
773,20.07.2023 17:58,llama meta releasing open source ai model risk,Amazon,AMZN,20.07.2023,Negative,Positive,Neutral,Negative,Neutral,134.3000031,134.6799927,133.5599976,Negative
774,3.08.2023 17:48,ai enhanced image threat democratic process expert warn,Tesla,TSLA,3.08.2023,Negative,Positive,Positive,Negative,Positive,255.7100067,266.4400024,267.4299927,Positive
775,29.04.2023 18:00,could ai save amazon rainforest,Amazon,AMZN,29.04.2023,Positive,Positive,Neutral,Positive,Negative,106.2099991,102.5699997,104.9800034,Positive
776,9.08.2023 00:48,brazilian president lula pledge new amazon dream rainforest summit,Amazon,AMZN,8.08.2023,Positive,Positive,Neutral,Positive,Neutral,131.6900024,128.2100067,128.9100037,Positive
777,8.07.2023 15:00,white nationalist publisher data exposed amazon cloud leak,Amazon,AMZN,8.07.2023,Negative,Negative,Negative,Negative,Neutral,130.2200012,130.3800049,128.3600006,Negative
778,2.06.2023 15:00,multinational company industrialised amazon rainforest,Amazon,AMZN,2.06.2023,Positive,Positive,Neutral,Positive,Neutral,120.1100006,121.6600037,120.5800018,Positive
779,20.06.2023 20:19,bernie sander launch investigation working condition amazon,Amazon,AMZN,20.06.2023,Negative,Positive,Neutral,Negative,Neutral,126.6600037,126.4199982,127.1100006,Negative
780,6.08.2023 20:17,indigenous activist gather brazil discus future amazon,Amazon,AMZN,6.08.2023,Positive,Negative,Neutral,Positive,Neutral,133.6799927,131.6900024,128.2100067,Neutral
781,31.07.2023 13:58,false,Amazon,AMZN,31.07.2023,Positive,Positive,Neutral,Negative,Neutral,128.8000031,129.1300049,128.1499939,Neutral
782,5.06.2023 08:00,rethink reform rebuild step save amazon,Amazon,AMZN,5.06.2023,Positive,Positive,Neutral,Positive,Positive,121.6600037,120.5800018,122.7699966,Positive
783,2.06.2023 15:00,visual guide deforestation brazil amazon rainforest,Amazon,AMZN,2.06.2023,Positive,Positive,Neutral,Negative,Neutral,120.1100006,121.6600037,120.5800018,Neutral
784,22.06.2023 20:54,true believer ocado tempted amazon nil pratley,Amazon,AMZN,22.06.2023,Positive,Positive,Neutral,Negative,Neutral,127.1100006,125.4899979,125.7799988,Neutral
785,4.04.2023 14:07,amazon close book depository online shop,Amazon,AMZN,4.04.2023,Negative,Positive,Neutral,Positive,Neutral,97.23999786,100.25,102,Neutral
786,17.07.2023 09:00,amazon fire max review nice looking tablet poor software,Amazon,AMZN,17.07.2023,Negative,Positive,Neutral,Negative,Negative,127.1299973,128.7799988,130.8000031,Negative
787,2.08.2023 19:10,amazon deforestation fall compared last july say brazilian minister,Amazon,AMZN,2.08.2023,Negative,Negative,Negative,Negative,Neutral,128.1499939,128.25,132.2100067,Negative
788,8.08.2023 23:14,leader amazon nation gather brazil summit rainforest future,Amazon,AMZN,8.08.2023,Positive,Positive,Neutral,Positive,Positive,131.6900024,128.2100067,128.9100037,Positive
789,3.08.2023 15:06,hope lesson tiny reforestation scheme amazon,Amazon,AMZN,3.08.2023,Positive,Positive,Neutral,Positive,Neutral,128.25,132.2100067,133.6799927,Positive
790,14.06.2023 09:00,amazon insisted report missing package police,Amazon,AMZN,14.06.2023,Negative,Negative,Negative,Negative,Negative,121.2300034,124.25,123.4300003,Negative
791,27.07.2023 15:33,want lula see indigenous chief continues fight amazon,Amazon,AMZN,27.07.2023,Positive,Negative,Neutral,Positive,Negative,129.9600067,130,128.8000031,Negative
792,24.06.2023 13:00,going keep fighting delivery worker stand amazon,Amazon,AMZN,24.06.2023,Negative,Negative,Neutral,Negative,Neutral,125.7799988,124.8300018,130.1499939,Negative
793,8.08.2023 08:00,small firm fear going bust amazon extends wait time sale proceeds,Amazon,AMZN,8.08.2023,Negative,Negative,Negative,Negative,Positive,131.6900024,128.2100067,128.9100037,Negative
794,23.05.2023 19:00,u regulator launch investigation worker death amazon warehouse,Amazon,AMZN,23.05.2023,Negative,Positive,Neutral,Negative,Neutral,113.4000015,115.5,118.1500015,Negative
795,14.06.2023 17:25,amazon staff coventry vote six month strike,Amazon,AMZN,14.06.2023,Negative,Positive,Negative,Negative,Neutral,121.2300034,124.25,123.4300003,Negative
796,14.06.2023 09:00,amazon fire ramping seller fee advertising cost,Amazon,AMZN,14.06.2023,Negative,Positive,Positive,Negative,Neutral,121.2300034,124.25,123.4300003,Negative
797,28.06.2023 12:30,amazon facing urgent crime crisis gutting protection say drug tsar,Amazon,AMZN,28.06.2023,Negative,Negative,Negative,Negative,Neutral,124.8300018,130.1499939,129.3300018,Negative
798,12.05.2023 19:14,amazon union member launch strike ballot two uk site,Amazon,AMZN,12.05.2023,Negative,Negative,Neutral,Negative,Neutral,105.6600037,105.8300018,106.6200027,Negative
799,18.04.2023 17:00,uk company mining gold amazon disputed land,Amazon,AMZN,18.04.2023,Negative,Negative,Neutral,Negative,Neutral,99.91999817,97.83000183,102.4000015,Negative
800,3.06.2023 14:00,amazon google fund anti abortion lawmaker complex shell game,Google,GOOG,3.06.2023,Negative,Negative,Neutral,Negative,Neutral,124.6399994,123.3700027,124.3700027,Negative
801,2.06.2023 15:17,look corporation dominate amazon,Amazon,AMZN,2.06.2023,Positive,Positive,Neutral,Positive,Neutral,120.1100006,121.6600037,120.5800018,Positive
802,22.06.2023 01:02,amazon duped million enrolling prime u regulator say lawsuit,Amazon,AMZN,21.06.2023,Negative,Positive,Neutral,Negative,Neutral,126.4199982,127.1100006,125.4899979,Negative
803,31.03.2023 14:02,amazon worker coventry announce six new strike date,Amazon,AMZN,31.03.2023,Negative,Negative,Neutral,Negative,Neutral,98.12999725,98.04000092,97.23999786,Negative
804,8.06.2023 15:38,gmb halt bid official amazon union claiming firm skewed staff number,Amazon,AMZN,8.06.2023,Negative,Negative,Negative,Negative,Neutral,122.7699966,124.25,125.3000031,Negative
805,19.04.2023 13:05,lydia davis refuse sell next book amazon,Amazon,AMZN,19.04.2023,Negative,Negative,Neutral,Negative,Neutral,97.83000183,102.4000015,102.5100021,Negative
806,15.04.2023 07:00,amazon doesnt care book barnes noble bounced back,Amazon,AMZN,15.04.2023,Positive,Negative,Neutral,Negative,Negative,102.1699982,99.91999817,97.83000183,Negative
807,30.05.2023 12:56,amazon uk offer parent term time working amid union battle,Amazon,AMZN,30.05.2023,Positive,Positive,Neutral,Negative,Neutral,114.9899979,116.75,115,Neutral
808,28.05.2023 15:45,e bike charger posing fire risk found ebay amazon wishcom,Amazon,AMZN,28.05.2023,Negative,Negative,Negative,Negative,Negative,115.0100021,114.9899979,116.75,Negative
809,7.07.2023 16:47,ya author shoot amazon bestseller list viral tiktok video,Amazon,AMZN,7.07.2023,Positive,Positive,Neutral,Positive,Neutral,130.3600006,130.2200012,130.3800049,Positive
810,11.07.2023 18:53,robot amazon uk worker striking prime day,Amazon,AMZN,11.07.2023,Negative,Negative,Neutral,Negative,Neutral,130.3800049,128.3600006,129.7799988,Negative
811,17.03.2023 12:15,indigenous child suffer illegal miner amazon invasion,Amazon,AMZN,17.03.2023,Negative,Negative,Neutral,Negative,Negative,90.73000336,92.43000031,94.87999725,Negative
812,18.06.2023 19:27,social medium site failing curb cottage industry fake review amazon say,Amazon,AMZN,18.06.2023,Negative,Negative,Negative,Negative,Neutral,126.5699997,126.6600037,126.4199982,Negative
813,7.07.2023 09:51,afternoon update robodebt report recommends prosecution another sydney shooting amazon deforestation drop,Amazon,AMZN,7.07.2023,Negative,Positive,Neutral,Negative,Neutral,130.3600006,130.2200012,130.3800049,Negative
814,26.04.2023 08:15,amazon worker coventry request union recognition membership double,Amazon,AMZN,26.04.2023,Positive,Positive,Neutral,Positive,Neutral,104.3000031,103.8099976,106.9599991,Positive
815,11.06.2023 18:22,going away amazon uk strike trio bullish gmb congress,Amazon,AMZN,11.06.2023,Positive,Negative,Neutral,Negative,Positive,125.3000031,126.6100006,121.2300034,Negative
816,28.04.2023 01:16,amazon beat expectation first quarter earnings share jump,Amazon,AMZN,27.04.2023,Positive,Positive,Positive,Negative,Positive,103.8099976,106.9599991,106.2099991,Positive
817,16.05.2023 12:00,noise pollution danger amazon warehouse upended sleepy new york neighborhood,Amazon,AMZN,16.05.2023,Negative,Positive,Neutral,Negative,Negative,106.6200027,110.1900024,112.1800003,Negative
818,2.06.2023 15:00,amazon tree felled six year meet beef demand,Amazon,AMZN,2.06.2023,Negative,Negative,Neutral,Negative,Negative,120.1100006,121.6600037,120.5800018,Negative
819,6.08.2023 14:00,look crisis amazon understand stake battling life mark ruffalo,Amazon,AMZN,6.08.2023,Negative,Negative,Neutral,Negative,Neutral,133.6799927,131.6900024,128.2100067,Negative
820,16.04.2023 16:57,amazon worker coventry begin first two three day strike,Amazon,AMZN,16.04.2023,Negative,Negative,Neutral,Negative,Neutral,102.1699982,99.91999817,97.83000183,Negative
821,26.05.2023 18:00,invoked shakespeare kates mclennan mccartney explaining australian swearing amazon,Amazon,AMZN,26.05.2023,Negative,Negative,Neutral,Positive,Neutral,116.25,115.0100021,114.9899979,Negative
822,12.04.2023 11:44,hyundai urged stop illegal miner using machine amazon,Amazon,AMZN,12.04.2023,Positive,Positive,Negative,Positive,Neutral,101.0999985,102.0599976,102.1699982,Positive
823,4.04.2023 09:00,alexa im dark amazon account disappeared,Amazon,AMZN,4.04.2023,Negative,Negative,Neutral,Negative,Neutral,97.23999786,100.25,102,Negative
824,3.04.2023 18:00,amazon web service invest bn expanding australian cloud computing,Amazon,AMZN,3.04.2023,Positive,Positive,Neutral,Positive,Positive,98.04000092,97.23999786,100.25,Positive
825,10.03.2023 19:32,record deforestation brazil amazon rainforest show challenge facing lula,Amazon,AMZN,10.03.2023,Positive,Positive,Positive,Negative,Negative,94.90000153,93.75,93.55000305,Positive
826,1.06.2023 15:00,brazilian amazon risk taken mafia ex police chief warns,Amazon,AMZN,1.06.2023,Negative,Negative,Neutral,Negative,Negative,115,120.1100006,121.6600037,Negative
827,17.06.2023 23:00,western arrogance wellness movement co opted amazon frog toxin deadly effect,Amazon,AMZN,17.06.2023,Positive,Negative,Neutral,Negative,Neutral,126.5699997,126.6600037,126.4199982,Negative
828,23.03.2023 19:05,u amazon driver delivers package police standoff viral video show,Amazon,AMZN,23.03.2023,Negative,Negative,Neutral,Negative,Neutral,100.0400009,98.94999695,97.70999908,Negative
829,3.02.2023 01:50,apple post first revenue drop four year,Apple,AAPL,2.02.2023,Negative,Negative,Negative,Negative,Negative,143.9600067,145.9299927,143,Negative
830,20.03.2023 21:27,amazon cut another job new round layoff,Amazon,AMZN,20.03.2023,Negative,Negative,Negative,Negative,Negative,92.43000031,94.87999725,96.19999695,Negative
831,29.04.2023 09:00,many bridge amazon river try kid quiz,Amazon,AMZN,29.04.2023,Positive,Negative,Neutral,Positive,Neutral,106.2099991,102.5699997,104.9800034,Neutral
832,1.01.2023 03:01,whats netflix amazon month january,Amazon,AMZN,1.01.2023,Negative,Positive,Neutral,Negative,Neutral,83.04000092,81.81999969,84.18000031,Negative
833,22.01.2023 20:14,jair bolsonaro accused act genocide amazonian group,Amazon,AMZN,22.01.2023,Negative,Negative,Neutral,Negative,Neutral,96.05000305,95.45999908,93.68000031,Negative
834,5.04.2023 10:40,amazon microsoft face referral uk regulator cloud service market,Amazon,AMZN,5.04.2023,Negative,Positive,Neutral,Negative,Neutral,100.25,102,103.2900009,Negative
835,15.02.2023 00:47,amazon deploys fleet self driving robotaxis california street,Amazon,AMZN,14.02.2023,Positive,Positive,Neutral,Positive,Neutral,102.1100006,100.0500031,98.23999786,Positive
836,4.06.2023 15:00,forest know amazon village message world photo essay,Amazon,AMZN,4.06.2023,Positive,Positive,Neutral,Positive,Neutral,121.6600037,120.5800018,122.7699966,Positive
837,16.06.2023 13:00,force life indigenous wisdom helped rescue child lost amazon,Amazon,AMZN,16.06.2023,Positive,Positive,Neutral,Positive,Positive,123.4300003,126.5699997,126.6600037,Positive
838,8.04.2023 11:00,war attrition union victory u worker amazon stalled,Amazon,AMZN,8.04.2023,Negative,Negative,Positive,Negative,Negative,102.4100037,103.9499969,101.0999985,Negative
839,19.02.2023 13:30,cattle coca drive deforestation amazon colombia report,Amazon,AMZN,19.02.2023,Negative,Negative,Neutral,Negative,Neutral,99.54000092,99.69999695,101.1600037,Negative
840,20.05.2023 15:00,thousand amazon staffer pouring seattle office restore downtown fortune,Amazon,AMZN,20.05.2023,Positive,Positive,Neutral,Negative,Neutral,111.1999969,113.4000015,115.5,Neutral
841,7.05.2023 11:02,amazon tesco join coalition compassion know welfare state failing gordon brown,Amazon,AMZN,7.05.2023,Negative,Positive,Neutral,Negative,Neutral,102.0500031,103.6299973,103.6500015,Negative
842,28.03.2023 02:45,amazon warehouse parking lot play queer ageing capitalism win prize,Amazon,AMZN,27.03.2023,Positive,Positive,Neutral,Negative,Neutral,97.70999908,100.6100006,98.69999695,Neutral
843,13.02.2023 18:41,amazon worker coventry go strike seven day,Amazon,AMZN,13.02.2023,Negative,Negative,Negative,Negative,Neutral,102.1800003,102.1100006,100.0500031,Negative
844,22.03.2023 16:48,amazon uk staff plan strike reject pay rise insult,Amazon,AMZN,22.03.2023,Negative,Negative,Negative,Negative,Neutral,96.19999695,100.0400009,98.94999695,Negative
845,27.02.2023 08:00,dom phillips widow follow raising awareness crisis amazon,Amazon,AMZN,27.02.2023,Negative,Positive,Neutral,Positive,Negative,94.58000183,95.79000092,95.81999969,Negative
846,19.03.2023 17:00,fake eyelash remover used party drug delisted amazon sydney worldpride ban,Amazon,AMZN,19.03.2023,Negative,Negative,Neutral,Negative,Neutral,92.43000031,94.87999725,96.19999695,Negative
847,10.01.2023 21:53,amazon shut three uk warehouse putting job risk,Amazon,AMZN,10.01.2023,Negative,Negative,Neutral,Negative,Negative,85.81999969,85.13999939,83.12000275,Negative
848,26.02.2023 12:00,amazon union leader fly help uk striker kick door,Amazon,AMZN,26.02.2023,Positive,Positive,Neutral,Positive,Neutral,94.58000183,95.79000092,95.81999969,Positive
849,9.01.2023 11:00,lack respect outcry amazon employee death warehouse floor,Amazon,AMZN,9.01.2023,Negative,Negative,Neutral,Negative,Negative,85.81999969,85.13999939,83.12000275,Negative
850,5.06.2023 08:00,jump child death reveals impact industrialisation amazon indigenous people,Amazon,AMZN,5.06.2023,Negative,Negative,Negative,Negative,Neutral,121.6600037,120.5800018,122.7699966,Negative
851,27.01.2023 16:13,brazil asleep rain come hope reawakens amazon,Amazon,AMZN,27.01.2023,Negative,Positive,Neutral,Positive,Neutral,97.25,97.51999664,96.31999969,Neutral
852,26.01.2023 22:24,human activity drought degrading third amazon rainforest,Amazon,AMZN,26.01.2023,Negative,Positive,Positive,Negative,Negative,93.68000031,97.25,97.51999664,Negative
853,25.01.2023 20:54,first uk industrial action amazon making impact say gmb,Amazon,AMZN,25.01.2023,Positive,Positive,Neutral,Positive,Neutral,95.45999908,93.68000031,97.25,Positive
854,6.04.2023 17:32,cma investigate amazon bn takeover roomba firm,Amazon,AMZN,6.04.2023,Positive,Negative,Neutral,Negative,Neutral,102,103.2900009,102.4100037,Negative
855,19.03.2023 23:16,morning mail amazon act party drug loophole credit suisse takeover deal perrottet talk poky,Amazon,AMZN,19.03.2023,Negative,Negative,Neutral,Negative,Neutral,92.43000031,94.87999725,96.19999695,Negative
856,5.01.2023 16:07,amazon axe worker u tech firm cut job,Amazon,AMZN,5.01.2023,Negative,Negative,Neutral,Negative,Negative,84.18000031,84,85.81999969,Negative
857,25.01.2023 18:26,amazon play impact first strike uk worker happened,Amazon,AMZN,25.01.2023,Negative,Negative,Negative,Negative,Negative,95.45999908,93.68000031,97.25,Negative
858,21.07.2023 22:43,top tech firm commit ai safeguard amid fear pace change,Apple,AAPL,21.07.2023,Negative,Positive,Neutral,Negative,Positive,190.6900024,193.9900055,193.7299957,Negative
859,22.01.2023 03:05,first industrial action amazon uk hope strike firm union hostility,Amazon,AMZN,22.01.2023,Negative,Negative,Neutral,Negative,Neutral,96.05000305,95.45999908,93.68000031,Negative
860,1.06.2023 02:01,amazon main uk division pay corporation tax second year row,Amazon,AMZN,31.05.2023,Negative,Positive,Neutral,Negative,Neutral,116.75,115,120.1100006,Negative
861,29.07.2023 13:00,like robot thing make u human ground inside story strike amazon,Amazon,AMZN,29.07.2023,Positive,Negative,Neutral,Negative,Neutral,128.8000031,129.1300049,128.1499939,Negative
862,21.01.2023 10:00,carbon pirate preying amazon indigenous community,Amazon,AMZN,21.01.2023,Negative,Negative,Neutral,Negative,Neutral,96.05000305,95.45999908,93.68000031,Negative
863,9.03.2023 10:16,amazon daisy jones six missing star quality,Amazon,AMZN,9.03.2023,Negative,Negative,Neutral,Negative,Neutral,92.12999725,94.90000153,93.75,Negative
864,3.01.2023 17:00,lula save amazon record show might pull andre pagliarini,Amazon,AMZN,3.01.2023,Negative,Negative,Negative,Negative,Neutral,83.04000092,81.81999969,84.18000031,Negative
865,1.06.2023 15:00,bruno pereira dom phllips killed amazon indigenous ally risk death carry work,Amazon,AMZN,1.06.2023,Negative,Negative,Negative,Negative,Neutral,115,120.1100006,121.6600037,Negative
866,9.01.2023 20:46,prince harrys memoir hit amazon predicted one year bestseller,Amazon,AMZN,9.01.2023,Positive,Positive,Neutral,Positive,Positive,85.81999969,85.13999939,83.12000275,Positive
867,2.07.2023 09:00,big picture celebration life peruvian rainforest,Amazon,AMZN,2.07.2023,Positive,Positive,Neutral,Positive,Neutral,127.3300018,129.1799927,129.0399933,Positive
868,6.06.2023 00:30,tribute paid dom phillips bruno pereira year death,Tesla,TSLA,5.06.2023,Negative,Positive,Neutral,Negative,Neutral,201.1600037,203.9299927,207.5200043,Negative
869,4.06.2023 12:30,event brazil uk celebrate life dom phillips bruno pereira,Microsoft,MSFT,4.06.2023,Positive,Positive,Neutral,Positive,Neutral,331.2099915,328.3900146,332.5799866,Positive
870,20.05.2023 00:19,ex chief brazil indigenous agency charged murder bruno pereira dom phillips,Microsoft,MSFT,19.05.2023,Negative,Negative,Negative,Negative,Neutral,308.9700012,309.4599915,311.7399902,Negative
871,2.06.2023 08:56,friday briefing year murder vital work bruno pereira dom phillips carry,Microsoft,MSFT,2.06.2023,Negative,Positive,Neutral,Negative,Neutral,332.8900146,331.2099915,328.3900146,Negative
872,5.06.2023 20:32,guardian view bruno doms legacy defend nature defender editorial,Microsoft,MSFT,5.06.2023,Positive,Positive,Neutral,Positive,Neutral,331.2099915,328.3900146,332.5799866,Positive
873,1.06.2023 15:00,one year death bruno pereira dom phillips work must go,Microsoft,MSFT,1.06.2023,Negative,Negative,Neutral,Negative,Neutral,325.9200134,332.8900146,331.2099915,Negative
874,4.08.2023 00:39,apple revenue fall third straight quarter company invests heavily ai,Apple,AAPL,3.08.2023,Negative,Negative,Negative,Negative,Negative,193.2200012,195.8300018,196.4499969,Negative
875,22.05.2023 08:57,monday briefing take reverse damage done rainforest jair bolsonaro,Amazon,AMZN,22.05.2023,Negative,Negative,Neutral,Negative,Neutral,111.1999969,113.4000015,115.5,Negative
876,30.07.2023 18:03,joy defiance gathering led amazonian chief raoni metuktire,Amazon,AMZN,30.07.2023,Positive,Negative,Neutral,Positive,Neutral,128.8000031,129.1300049,128.1499939,Neutral
877,14.02.2023 15:42,ikea foundation sends shelter syria turkey firm offer earthquake aid,Amazon,AMZN,14.02.2023,Positive,Positive,Neutral,Positive,Neutral,102.1100006,100.0500031,98.23999786,Positive
878,2.03.2023 10:00,theyre concerned profit osha doj take amazon grueling working condition,Amazon,AMZN,2.03.2023,Negative,Negative,Negative,Negative,Neutral,95.81999969,93.5,93.76000214,Negative
879,25.04.2023 02:01,major tech firm face hefty fine new digital consumer bill,Google,GOOG,24.04.2023,Positive,Positive,Positive,Negative,Negative,106.4199982,105.1200027,105.0199966,Positive
880,13.02.2023 11:00,desantiss corporate donor fire hypocrisy black history month,Tesla,TSLA,13.02.2023,Negative,Negative,Neutral,Negative,Neutral,194.7599945,196.8099976,201.2899933,Negative
881,12.04.2023 18:00,accc bos want new power crack online business make hard cancel subscription,Apple,AAPL,12.04.2023,Negative,Positive,Neutral,Negative,Neutral,163.7599945,164.6600037,162.0299988,Negative
882,6.01.2023 17:00,job cut falling share go wrong u tech sector,Tesla,TSLA,6.01.2023,Negative,Negative,Negative,Negative,Neutral,123.1800003,108.0999985,113.6399994,Negative
883,3.06.2023 20:00,youre looking die brazil river illegal fishing threatens life,Amazon,AMZN,3.06.2023,Negative,Negative,Neutral,Negative,Negative,121.6600037,120.5800018,122.7699966,Negative
884,21.04.2023 09:00,gold standard peru miner phase mercury bid clean industry,Amazon,AMZN,21.04.2023,Positive,Positive,Neutral,Positive,Neutral,102.5100021,102.7399979,102.3000031,Positive
885,18.07.2023 21:51,meta make new version ai model available free charge microsoft,Microsoft,MSFT,18.07.2023,Positive,Positive,Neutral,Positive,Neutral,332.4700012,337.2000122,342.6600037,Positive
886,29.01.2023 13:00,bezos washington post show honeymoon tech mogul medium owner,Amazon,AMZN,29.01.2023,Negative,Negative,Neutral,Negative,Neutral,97.51999664,96.31999969,97.18000031,Negative
887,3.07.2023 10:27,tesla delivers record number car price cut lift sale,Tesla,TSLA,3.07.2023,Positive,Negative,Positive,Negative,Positive,241.0500031,250.2100067,256.2399902,Positive
